estado;cidade;local;endereço;bairro;cep;tipo de material;horario_seg_sex;horario_sab_dom;tipo;;;;
SP;Indaiatuba;SP - Indaiatuba;Av. Pres. Kennedy, 404 - Cidade Nova; Cidade Nova;13330-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Itú;SP - Itu;Av. Dr. Otaviano Pereira Mendes, s/n - Jd. Corazza; Jd. Corazza;13300-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Jundiaí;Jundiaí;Marginal Norte Via Anhanguera, km 59 - Moisés; Moisés;13029-610;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Mogi Mirim;SP - Mogi Mirim;R. Cel. Venâncio F. Alves Adorno, 210 - Nova Mogi; Nova Mogi;13800-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Osasco;Osasco;Av. dos Autonomistas, 1542 - Vila Yara; Vila Yara;06020-015;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Praia Grande;SP - Central Praia Grande;Av. Castelo Branco, 1888 - Vila Guilhermina; Vila Guilhermina;11701-750;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Piracicaba;Piracicaba;Av. Rui Teixeira Mendes, 300 - Gl. Califórnia; Gl. Califórnia;13420-130;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Presidente Prudente;Presidente Prudente;Av. Manuel Goulart, 2400;Vila Santa Helena;19060-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Ribeirão Preto;Ribeirão Preto;Av. Celso Fernando F. Leite, 1540 - Jd. Califórnia; Jd. Califórnia;14026-900;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Ribeirão Preto;Ribeirão Preto Norte;R. Municipal, 252 - Ipiranga; Ipiranga;14055-510;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Ribeirão Preto;SP - Rui Barbosa;R. Rui Barbosa, 825 - Centro; Centro;14015-120;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Salto;SP - Salto;R. Campos Sales, 725 - Vila Nova; Vila Nova;13322-060;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santo André;Santo André;Av. Pedro Américo, 23 - Humaitá; Humaitá;09110-560;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santo André;Santo André Oratório;R. do Oratório, 85;Mooca;09280-570;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santo André;Santo André Shopping;Av. Pereira Barreto, 290 - Paraíso; Paraíso;09190-210;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santos;Santos;R. Conselheiro Nébias, 802 - Boqueirão; Boqueirão;11045-002;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santos;Santos Praiamar;R. Alexandre Martins, 80 - Loja 43 - Aparecida;Aparecida;11025-200;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Bernardo do Campo;São Bernardo;Av. Senador Vergueiro, 2100 - Jd. Três Marias; Jd. Três Marias;09750-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Bernardo do Campo;Demarchi;Av. Maria Servidei Demarchi, 398 - Demarchi; Demarchi;09820-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Bernardo do Campo;São Bernardo Pauliceia;Av. Taboão, 2000 - Pauliceia; Pauliceia;09655-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Bernardo do Campo;SP - São Bernardo;R. José Benedetti, 247 - Centro; Centro;09770-140;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Caetano do Sul;São Caetano;R. Aquidaban, s/n - Bairro Fundação; Bairro Fundação;09520-180;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Carlos;SP - São Carlos - Vila Costa;Av. São Carlos, 3594 - Vila Costa do Sol; Vila Costa do Sol;30180-100;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Carlos;SP - São Carlos - Sta Felícia;Av. Bruno Ruggiero Filho, 1751 - Santa Felícia; Santa Felícia;30112-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São José dos Campos;São José dos Campos;Av. Deputado Benedito Matarazzo, 5701 - Jd. Serimbura; Jd. Serimbura;12240-420;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São José do Rio Preto;São José Rio Preto;Av. Tancredo Neves, 900 - Cristo Rei; Cristo Rei;15076-630;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São José do Rio Preto;São José Rio Preto Shopp;Av. Brigadeiro Faria Lima, 6363 - Jd. Fernandes; Jd. Fernandes;15090-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Limão;Av. Otaviano Alves de Lima, 1824;Bairro Limão;02701-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Pinheiros;Av. Nações Unidas, 15187;Vila Gomes;04794-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Imigrantes;R. Ribeiro Lacerda, 940;Saúde;04150-900;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Butantã;Av. Prof. Francisco Morato, 2718;Caxingui;05512-300;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Rebouças;Av. Rebouças, 3970;Pinheiros;05402-600;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Pamplona;R. Pamplona, 1704;Jd. Paulista;01405-002;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Cambuci Lion;Praça Alberto Lion, 100;Cambuci;01515-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Villa Lobos;R. José César de Oliveira, s/n;Vila Leopoldina;05317-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Brooklin;Av. Santo Amaro, 4815;Santo Amaro;04701-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Jabaquara;Av. Engenheiro George Corbisier, 273 e 283;Jabaquara;04345-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Giovanni Gronchi;Av. Alberto Augusto Alves, 50;Jardim Sao Luiz;05724-030;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Anália Franco;Av. Regente Feijó, 1759;V. Regente Feijó;03342-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Tietê;Av. Morvan Dias de Figueiredo, 3177;Vila Maria;02063-902;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Aricanduva;Av. Rio das Pedras, 555;Aricanduva;03452-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Pêssego;Estrada do Pêssego, 1200;José Bonifácio;08260-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Center Norte;Av. Moisés Roysen, s/n;Vila Guilherme;02049-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Tatuapé Celso Garcia;Av. Salim Farah Maluf, s/n;Tatuapé;03076-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Penha;Av. Amador Bueno da Veiga, 2521;Penha de França;03653-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Interlagos;Av. Interlagos, 2501;Campo Grande - Jd. Consórcio;04661-902;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Raposo Tavares;Rod. Rap. Tavares, km 17;Jd. Cambará;05577-901;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Anchieta;Av. Marginal Direita Anchieta, 3398;Ipiranga;04182-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Interlagos;Av. Interlagos, 5800;Estrada Rio Branco;04777-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Morumbi;Av. Dr. Guilherme Dumont Villares, 1001;Jd. Londrina;05640-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Casa Verde;R. Marambaia, 200;Casa Verde;02513-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Vicente;São Vicente;Av. Pref. José Monteiro, 1045;Jardim Independencia;11380-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Sorocaba;Sorocaba Norte;Av. Brasil, 376;B. Terra Vermelha - Chác. Sônia Maria;18065-100;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Sorocaba;Sorocaba;Av. Izoraida Marques Peres, 401;Campolim;18048-110;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Taboão da Serra;Taboão da Serra;Rod. Régis Bittencourt, 1835 - km 271,5;Cidade Intercap;06768-200;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Taubaté;Taubaté Charles;Av. Charles Schneider, 1201;Barranco;12040-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Taubaté;Taubaté II;Av. Marechal Deodoro, 214;Centro;12080-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Vinhedo;Vinhedo;Estrada da Boiada, 97;Jd. Casa Verde;13280-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Belford Roxo;Belford Roxo;Av. Jorge Julio da Costa Santos, 200;Belford Roxo;26130-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Duque de Caxias;Duque de Caxias;Av. Brig. Lima e Silva, 1363; Jardim Vinte e Cinco de Agosto;25071-180;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Barra;Av. das Américas, 5150;Barra da Tijuca;22640-102;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Sulacap;Av. Marechal Fontelli, 3555;Jd. Sulacap;21740-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Alcântara;R. Alfredo Baker, 500;Alcântara;24452-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Carrefour Brasília Asa Norte;STN Lote J, s/n;Asa Norte;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Carrefour Brasília Asa Norte;512 SEPN Entrequadra Norte, 512/513;Asa Norte;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Carrefour Brasília Asa Sul;310 SHC/Sul EQ 310/311 Bloco A, s/n;Asa Sul;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Carrefour Brasília Lago Sul;SHIS QI 25 Lote G Lago Sul, 25;Lago Sul;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Carrefour Brasília Sul;SCEE/Sul Lote B / SGCV, Lote B;Guará;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Taguatinga;Carrefour Taguatinga;QS 03 Rua 420 Lote 02 Unidade, 420;Águas Claras;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
GO;Goiânia;Carrefour Goiânia Sudoeste;Av. T-9, 3874;Vila Bela;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour Pampulha II;Avenida Presidente Carlos Luz, 4055;Pampulha;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour Coração;Rua Dom José Pereira Lara, 33;Coração Eucarístico;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour Del Rey;Avenida Presidente Carlos Luz, 3001;Caiçaras;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour Anchieta;Rua Vitório Marcola, 310;Anchieta;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour BH Shopping;Rodovia BR-356, 3049;Belvedere;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour Shopping Cidade;Rua São Paulo, 1076;Centro;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour Floresta;Avenida do Contorno, 1341;Centro;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour América;Avenida dos Andradas, 3000;Shopping Boulevard;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PR;Curitiba;Carrefour Parolin;Avenida Marechal Floriano Peixoto, 3031;Rebouças;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PR;Curitiba;Carrefour Champagnat;Rua Deputado Heitor Alencar Furtado, 1210;Mossunguê;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PR;Londrina;Carrefour Londrina;Rua Kazuo Nishiyama, km 377;Portal de Versalhes 1;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PR;Pinhais;Carrefour Pinhais;Rod. Dep. João Leopoldo Jacomel, 10154;Jardim Amélia;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Carrefour Barra da Tijuca;Avenida das Américas, 5150;Barra da Tijuca;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Carrefour Norte Shopping;Avenida Dom Hélder Câmara, 5474;Cachambi;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Canoas;Carrefour Canoas;Rua Mathias Velho, 555;Mathias Velho;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Caxias do Sul;Carrefour Caxias do Sul;ERS-122, s/n;Sanvitto;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Gravataí;Carrefour Gravataí;Avenida Dorival Cândido Luz de Oliveira, 166;Centro;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Porto Alegre;Carrefour Passos D’Areia;Av. Plínio Brasil Milano, 2343;Passo d’Areia;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Porto Alegre;Carrefour Partenon;Rua Albion, 99;Partenon;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Santa Maria;Carrefour Santa Maria;Avenida Rio Branco, 732;Centro;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Guarujá;Carrefour Guarujá;Avenida Dom Pedro I, 2131;Jardim Vitoria;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Praia Grande;Carrefour Praia Grande;Avenida Castelo Branco, 1888;Bosque de Avilan;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santo André;Carrefour Santo André;Avenida Pedro Américo, 23;Vila Homero Thon;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santo André;Carrefour Santo André Oratório;Rua Oratório, 85;Bangú;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santo André;Carrefour Santo André PB;Avenida Pereira Barreto, 290;Paraíso;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santos;Carrefour Santos Praiamar;Rua Alexandre Martins, 80;Aparecida;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santos;Carrefour Santos;Avenida Conselheiro Nébias, 802;Boqueirão;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Bernardo do Campo;Carrefour São Bernardo do Campo;Avenida Senador Vergueiro, 2100;Centro;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Bernardo do Campo;Carrefour São Bernardo do Campo Paulicéia;Avenida do Taboão, 2000;Taboão;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Caetano do Sul;Carrefour São Caetano do Sul;Rua Aquidaban, s/n;Fundação;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São José do Rio Preto;Carrefour SJRP Shopping;Avenida Brigadeiro Faria Lima, 6363;Vila São José;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour São Paulo Pinheiros;Avenida das Nações Unidas, 15187;Vila Gertrudes;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour São Paulo Casa Verde;Rua Marambaia, 200;Casa Verde;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour São Paulo Interlagos;Avenida Interlagos, 2501;Jardim Umuarama;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour São Paulo Giovanni;Avenida Alberto Augusto Alves, 50;Vila Andrade;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour São Paulo Pêssego;Estrada do Pêssego, 1200;Colônia (Zona Leste);00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour São Paulo Morumbi;Avenida Doutor Guilherme Dumont Vilares, 1015;Jardim Londrina;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Vicente;Carrefour São Vicente;Avenida Prefeito José Monteiro, 1045;Jardim Independência;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Taboão da Serra;Carrefour Taboão da Serra;Rodovia Regis Bittencourt, 1835;Cidade Intercap;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Taubaté;Carrefour Taubaté;Avenida Marechal Deodoro, 214;Centro;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Taubaté;Carrefour Taubaté Charles;Avenida Charles Schnneider, 1201;Parque Senhor do Bonfim;00000-000;Liquídos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
AM;Manaus;Carrefour;A+C1751:G1769v. Jorn. Umberto Calderaro Filho, 203;Adrianópolis;69057-015;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
AM;Manaus;Carrefour;Av. Djalma Batista, 276;Flores;69050-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
CE;Fortaleza;Carrefour;Av. Barão de Studart, 2200;Joaquim Távora;60120-002;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Taguatinga;Carrefour;Qs 03 Rua 420 Área Especial Lt. 2;Águas Claras;71953-100;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
GO;Anápolis;Carrefour;Av. Brasil, 505 - Loja 1;Cidade Jardim;75080-240;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
GO;Goiânia;Carrefour;Av. T 9 3874 esq Cr Flemington s/n Lt. 01b;Vila Bela;74310-320;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
GO;Goiânia;Carrefour;Av. Deputado Jamel Cecilio, 3900;Jd. Goiás;74810-100;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour;Av. dos Andradas, 3000;B. Santa Efigênia;30260-070;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour;Av. Pres. Carlos Luz, 3001 - Lj. 3000;Caicaras;31250-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour;Av. Pres. Carlos Luz, 4055;Engenho Nogueira;31310-250;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Carrefour;Rod. BR 356, Km 3049;Belvedere;30.320-900;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PE;Recife;Carrefour;Rua Francisco da Cunha, 919;Boa Viagem;51020-041;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PR;Curitiba;Carrefour;R. Dep. Heitor Alencar Furtado, 1210;Mossunguê;81200-110;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PR;Londrina;Carrefour;Rod. Celso Garcia Cid, Km 377;Catuaí;86057-230;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Carrefour;Av. Marechal Fontelli, 3555;Jd. Sulacap;21740-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;São Gonçalo;Carrefour;R. Dr. Oliveira Botelho, 349;Neves;24425-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RN;Natal;Carrefour;Rod. BR 101, s/n - km 2;Lagoa Nova;59063-904;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Canoas;Carrefour;R. Mathias, 555;Mathias Velho;07 92310-300;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Caxias;Carrefour;Rod. RS-122 - km 12,5;Distrito Industrial;95010-550;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Gravataí;Carrefour;Av. Dorival Cândido L. de Oliveira, 165;Cohab C;94030-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Porto Alegre;Carrefour;R. Albion, 111;Partenon;91530-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Campinas;Carrefour;Av. Projetada, s/n;Vila Brandina;13094-693;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Campinas;Carrefour;Eng. Antônio Francisco de Paula Souza, 3900;Jardim Von Zubem;13044-370;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Campinas;Carrefour;Rod. Dom Pedro I, km 127/128;Jd. Nilópolis;13097-670;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Diadema;Carrefour;Av. Presidente Kennedy, 635;Remanso;09910-550;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Guarujá;Carrefour;Av. Dom Pedro I, 2131;Jd. Del Mar;11440-002;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Jundiaí;Carrefour;Marginal Norte Via Anhanguera, km 59;Moisés;13029-610;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Piracicaba;Carrefour;Av. Ruy Teixeira Mendes, 300;Gl. Califórnia;13403-130;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Presidente Prudente;Carrefour;Av. Manuel Goulart, 2400;Vila Santa Helena;19060-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Ribeirão Preto;Carrefour;Av. Celso Fernando de Leite, 1540;Jd. Califórnia;14026-020;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santo André;Carrefour;Av. Pedro Américo, 23;Humaitá;09110-560;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santos;Carrefour;Rua Alexandre Martins, 80 - Loja 43;Aparecida;11025-200;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Bernardo do Campo;Carrefour;Av. Maria Servidei Demarchi, 398;Demarchi;09820-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Bernardo do Campo;Carrefour;Av. Sen. Vergueiro, 2100;Jd. Três Marias;09750-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Bernardo do Campo;Carrefour;Av. Taboão, 2000;Taboão;09655-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Caetano do Sul;Carrefour;Rua Aquidaban, s/n;Fundação;09520-180;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São José dos Campos;Carrefour;Av. Dep. Benedito Matarazzo, 5701;Serimbura;12246-840;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São José do Rio Preto;Carrefour;Av. Tancredo Neves, 900;Cristo Rei;15076-630;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São José do Rio Preto;Carrefour;Av. Brig. Faria Lima, 6363;Jd. Fernandes;15090-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;R. Ribeiro Lacerda, 940;Jardim Saúde;04150-900;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Nações Unidas, 15187;Vila Gomes;04794-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Amador Bueno da Veiga, 2521;Penha de França;03653-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Rod. Raposo Tavares, s/n - km 17,5;Jd. Cambara;05577-901;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Regente Feijó, 1759;Vila Regente Feijó;03342-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Rua George Eastman, 213;Vila Tramontano;05690-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Santo Amaro, 4815;Santo Amaro;04701-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Prof. Francisco Morato, 2718;Caxingui;05512-300;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
