id,estado,cidade,local,endereço,bairro,tipo_de_material,horario_seg_sex,horario_sab,tipo,estado_nome
2513,SP,Santo André,Bangú,"Rua Oratório, 1000",Bangú,"Coleta seletiva, Construção civil",09:00h-17:00h,09:00h-17:00h,Ecoponto,São Paulo
2514,SP,Santo André,Palmeiras,"Av. Prestes Maia, 195",Bairro Jardim,"Coleta seletiva, Construção civil",09:00h-17:00h,09:00h-17:00h,Ecoponto,São Paulo
2515,SP,Santo André,Centro,"Travessa São Bento, 15",Bairro Jardim,"Coleta seletiva, Construção civil",09:00h-17:00h,09:00h-17:00h,Ecoponto,São Paulo
2516,SP,Santo André,Alvorada,"Rua Rolândia, 400",Jd. Alvorada,"Coleta seletiva, Construção civil",09:00h-17:00h,09:00h-17:00h,Ecoponto,São Paulo
2517,SP,Santo André,Jardim Cristiane,"Av. José Fernando de Medina Braga, 1000",Jd. Cristiane,"Coleta seletiva, Construção civil",09:00h-17:00h,09:00h-17:00h,Ecoponto,São Paulo
2518,SP,Santo André,Vila Linda,"Rua Cametá, 81",Vila Linda,"Coleta seletiva, Construção civil",09:00h-17:00h,09:00h-17:00h,Ecoponto,São Paulo
2519,SP,Santo André,Jardim Santo André,"Rua da Visão, 501",Jardim Santo André,"Coleta seletiva, Construção civil",09:00h-17:00h,09:00h-17:00h,Ecoponto,São Paulo
2520,SP,Santo André,Parque Miami,"Rua Pintassilva, 51",Pq. Miami,"Coleta seletiva, Construção civil",09:00h-17:00h,09:00h-17:00h,Ecoponto,São Paulo
2521,SP,Santo André,Vila Guiomar,"Avenida Dom Jorge Marcos de Oliveira, 151",Vila Guiomar,"Coleta seletiva, Construção civil",09:00h-17:00h,09:00h-17:00h,Ecoponto,São Paulo
2522,SP,Santo André,Marajoara,"Rua Edgard Vieira de Lima, 51",Parque Marajoara,"Coleta seletiva, Construção civil",09:00h-17:00h,09:00h-17:00h,Ecoponto,São Paulo
2523,SP,Santo André,Paranabiacaba,"Avenida Ford, 37",Vila de Paranabiacaba,"Coleta seletiva, Construção civil",10:00h-18:00h,10:00h-18:00h,Ecoponto,São Paulo
2524,SP,Santo André,Atrium Shopping,"Rua Giovanni Battista Pirelli, 155",Vila Homero Thon,Eletrônicos,10:00h-22:00h,14:00h-22:00h,Ecoponto,São Paulo
2525,SP,Ribeirão Preto,Conjunto Habitacional Alexandre Balbo,"Avenida Ettore e Aurora Corauci, 1375",Conjunto Habitacional Alexandre Balbo,"Coleta seletiva, Construção civil",07:00h-19:00h,07:00h-19:00h,Ecoponto,São Paulo
2526,SP,Ribeirão Preto,Jardim Centenário,"Rua Arthur Ramos, 1185",Jardim Centenário,"Coleta seletiva, Construção civil",07:00h-19:00h,07:00h-19:00h,Ecoponto,São Paulo
2527,SP,Ribeirão Preto,Jardim Santos Dumont,"Rua Guará, 2225",Jardim Santos Dumont,"Coleta seletiva, Construção civil",07:00h-19:00h,07:00h-19:00h,Ecoponto,São Paulo
2528,SP,Ribeirão Preto,Jardim das Palmeiras II,"Rua Poeta Fernando Pessoa, 15",Jardim das Palmeiras II,"Coleta seletiva, Construção civil",07:00h-19:00h,07:00h-19:00h,Ecoponto,São Paulo
2529,SP,Ribeirão Preto,Jardim Paiva,"Av. Sen. Teotônio Vilella, 1285",Jardim Paiva,"Coleta seletiva, Construção civil",07:00h-19:00h,07:00h-19:00h,Ecoponto,São Paulo
2530,SP,Ribeirão Preto,Jardim São Fernando,"Avenida Miguel Padulla, 400",Jardim São Fernando,"Coleta seletiva, Construção civil",07:00h-19:00h,07:00h-19:00h,Ecoponto,São Paulo
2531,SP,Osasco,Jardim Mutinga,"Avenida Ônix, n 783",Jardim Ayrosa,"Coleta seletiva, Construção civil, Eletrônicos",06:00h-22:00h,06:00h-22:00h,Ecoponto,São Paulo
2532,SP,Osasco,Helena Maria,Av. Walt Disney / R. Belmiro Alves da Silva,Jardim Elvira,"Coleta seletiva, Construção civil, Eletrônicos",06:00h-22:00h,06:00h-22:00h,Ecoponto,São Paulo
2533,SP,Osasco,Novo Osasco,"Rua Theodoro de Souza Brandão, n 1020",Novo Osasco,"Coleta seletiva, Construção civil, Eletrônicos",06:00h-22:00h,06:00h-22:00h,Ecoponto,São Paulo
2534,SP,Osasco,Jaguaribe,"Rua Fernando Miolin Filho, n 150",Jaguaribe,"Coleta seletiva, Construção civil, Eletrônicos",06:00h-22:00h,06:00h-22:00h,Ecoponto,São Paulo
2535,SP,Osasco,Miniecoponto Adalgisa,"Rua Octávio Catelani, s/n, esquina com a Rua Rui Alvarenga",Adalgisa,"Coleta seletiva, Construção civil, Eletrônicos",07:00h-16:00h,Fechado,Ecoponto,São Paulo
2536,SP,Osasco,Miniecoponto Bandeiras,"Rua João Guimarães Rosa, 220",Bandeiras,"Coleta seletiva, Construção civil, Eletrônicos",07:00h-16:00h,Fechado,Ecoponto,São Paulo
2537,SP,Osasco,Miniecoponto Munhoz Júnior,Rua Dr. José Marquês de Rezende,Jardim Munhoz Junior,"Coleta seletiva, Construção civil, Eletrônicos",07:00h-16:00h,Fechado,Ecoponto,São Paulo
2538,SP,Osasco,Miniecoponto Jardim Padroeira,Av. Benedito Alves Turíbio,Padroeira,"Coleta seletiva, Construção civil, Eletrônicos",07:00h-16:00h,Fechado,Ecoponto,São Paulo
2539,SP,Sorocaba,Vila Helena,"Rua Roque Sampaio, 100",Vila Helena,"Coleta seletiva, Construção civil, Eletrônicos",07:00h-17:00h,07:00h-12:00h,Ecoponto,São Paulo
2540,SP,Sorocaba,Cajuru,"Rua Mário Monteiro de Carvalho, S/N",Cajuru,"Coleta seletiva, Construção civil, Eletrônicos",07:00h-17:00h,07:00h-12:00h,Ecoponto,São Paulo
2541,SP,Sorocaba,Júlio de Mesquita Filho,"Avenida Domingues Martins, s/n – Júlio de Mesquita Filho",Júlio de Mesquita Filho,"Coleta seletiva, Construção civil, Eletrônicos",07:00h-17:00h,07:00h-12:00h,Ecoponto,São Paulo
2542,SP,Sorocaba,Vila Hortência,"Rua Lourenço Molineiro, 100 – Vila Hortência",Vila Hortência,"Coleta seletiva, Construção civil, Eletrônicos",07:00h-17:00h,07:00h-12:00h,Ecoponto,São Paulo
2543,SP,Mauá,Jardim Zaíra,"Av. Guerino Stella, 357",Jardim Zaíra,"Coleta seletiva, Construção civil, Eletrônicos, Líquidos",08:00h-17:00h,08:00h-17:00h,Ecoponto,São Paulo
2544,SP,Mauá,Jardim Itapeva,"Rua Luiz Pacolla, 21",Jardim Itapeva,"Coleta seletiva, Construção civil, Eletrônicos, Líquidos",08:00h-17:00h,08:00h-17:00h,Ecoponto,São Paulo
2545,SP,Mauá,Jardim Zaíra 4,"Av. Jesuíno Nicomédio dos Santos, na esquina com Sebastião Antônio da Silva",Jardim Zaíra 4,"Coleta seletiva, Construção civil, Eletrônicos, Líquidos",08:00h-17:00h,08:00h-17:00h,Ecoponto,São Paulo
2546,SP,Mauá,Vila Feital,"Rua José Pedro Corrêa, s/n",Vila Feital,"Coleta seletiva, Construção civil, Eletrônicos, Líquidos",08:00h-17:00h,08:00h-17:00h,Ecoponto,São Paulo
2547,SP,Mauá,Vila Noêmia,"Avenida Papa João XXIII, 1413 (ao lado do pátio de veículos)",Vila Noêmia,"Coleta seletiva, Construção civil, Eletrônicos, Líquidos",08:00h-17:00h,08:00h-17:00h,Ecoponto,São Paulo
2548,SP,São Paulo,Drogaraia,"Praça da Sé, 152",Sé,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2549,SP,São Paulo,Drogaraia,"Avenida Paulista, 807",Bela Vista,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2550,SP,São Paulo,Drogaraia,"Rua Bonifácio Cubas, 18",Vila Albertina,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2551,SP,São Paulo,Drogaraia,"Rua Joaquim Nabuco, 84",Brooklin,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2552,SP,São Paulo,Drogaraia,"Avenida Penha de França, 429",Penha,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2553,SP,São Paulo,Drogaraia,"Rua Teodoro Sampaio, 2324",Pinheiros,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2554,SP,São Paulo,Drogaraia,"Rua Heitor Penteado, 1776",Sumaré,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2555,SP,São Paulo,Drogaraia,"Rua Cerro Corá, 1917",Alto da Lapa,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2556,SP,São Paulo,Drogaraia,"Praça Panamericana, 57",Alto de Pinheiros,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2557,SP,São Paulo,Drogaraia,"Rua João Cachoeira, 732",Itaim,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2558,SP,São Paulo,Drogaraia,"Rua Clodomiro Amazonas, 1009",Vila Olímpia,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2559,SP,São Paulo,Drogaraia,"Rua Afonso Brás, 610",Vila Nova Conceição,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2560,SP,São Paulo,Drogaraia,"Avenida São Luiz, 35",Consolação,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2561,SP,São Paulo,Drogaraia,"Avenida Moema, 370",Moema,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2562,SP,São Paulo,Drogaraia,"Avenida Brigadeiro Faria Lima, 1727",Jardim América,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2563,SP,São Paulo,Drogaraia,"Rua Cardoso de Almeida, 275",Perdizes,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2564,SP,São Paulo,Drogaraia,"Avenida Nova Cantareira, 3245",Água Fria,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2565,SP,São Paulo,Drogaraia,"Rua Américo Brasiliense, 569",Alto da Boa Vista,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2566,SP,São Paulo,Drogaraia,"Praça Sílvio Romero, 80",Tatuapé,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2567,SP,São Paulo,Drogaraia,"Avenida Jabaquara, 1314",Saúde,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2568,SP,São Paulo,Drogaraia,"Avenida Vital Brasil, 752",Butantã,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2569,SP,São Paulo,Drogaraia,"Avenida Angélica, 1062",Higienópolis,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2570,SP,São Paulo,Drogaraia,"Rua Maria Antônia, 283",Vila Buarque,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2571,SP,São Paulo,Drogaraia,"Praça Padre Damião, 143",Vila Prudente,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2572,SP,São Paulo,Drogaraia,"Avenida do Anastácio, 655",Parque São Domingos,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2573,SP,São Paulo,Drogaraia,"Avenida Mascote, 427",Vila Mascote,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2574,SP,São Paulo,Drogaraia,"Avenida Leôncio de Magalhães, 1004",Jardim São Paulo,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2575,SP,São Paulo,Drogaraia,"Rua Joaquina Ramalho, 1239",Vila Guilherme,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2576,SP,São Paulo,Drogaraia,"Rua Maria Amália Lopes de Azevedo, 845",Vila Albertina,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2577,SP,São Paulo,Drogaraia,"Avenida do Cursino, 2268",Jardim da Saúde,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2578,SP,São Paulo,Drogaraia,"Avenida Dona Belmira Marin, 1036",Capela do Socorro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2579,SP,São Paulo,Drogaraia,"Avenida Zelina, 752",Vila Zelina,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2580,SP,São Paulo,Drogaraia,"Rua Coriolano, 1114",Vila Romana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2581,SP,São Paulo,Drogaraia,"Avenida Santa Inês, 926",Mandaqui,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2582,SP,São Paulo,Drogaraia,"Avenida Fagundes Filho, 134",Vila Monte Alegre,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2583,SP,São Paulo,Drogaraia,"Avenida Professor Vicente Rao, 1186",Jardim Cordeiro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2584,SP,São Paulo,Drogaraia,"Avenida Nova Cantareira, 978",Tucuruvi,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2585,SP,São Paulo,Drogaraia,"Rua Cristóvão Pereira, 1533",Campo Belo,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2586,SP,São Paulo,Drogaraia,"Rua Vergueiro, 8923",Vila Firmiano Pinto,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2587,SP,São Paulo,Drogaraia,"Rua Doutor Gentil Leite Martins, 128",Vila Nova Caledônia,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2588,SP,São Paulo,Drogaraia,"Rua Nove de Julho, 34",Santo Amaro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2589,SP,São Paulo,Drogaraia,"Avenida Sargento Geraldo Santana, 998",Jardim Taquaral,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2590,SP,São Paulo,Drogaraia,"Avenida Aratãs, 483",Indianópolis,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2591,SP,São Paulo,Drogaraia,"Avenida Diógenes Ribeiro de Lima, 2555",Alto de Pinheiros,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2592,SP,São Paulo,Drogaraia,"Avenida Pacaembu, 1047",Pacaembu,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2593,SP,São Paulo,Drogaraia,"Avenida Engenheiro Caetano Álvares, 4906",Imirim,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2594,SP,São Paulo,Drogaraia,"Avenida Professor Alfonso Bovero, 531",Sumaré,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2595,SP,São Paulo,Drogaraia,"Rua Oliveira Alves, 450",Ipiranga,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2596,SP,São Paulo,Drogaraia,"Avenida Professor Francisco Morato, 2830",Vila Sônia,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2597,SP,São Paulo,Drogaraia,"Rua Domingos de Morais, 2350",Vila Clementino,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2598,SP,São Paulo,Drogaraia,"Avenida Vereador José Diniz, 3540",Campo Belo,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2599,SP,São Paulo,Drogaraia,"Avenida Giovanni Gronchi, 5111",Vila Andrade,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2600,SP,São Paulo,Drogaraia,"Rua José Maria Lisboa, 645",Jardim Paulistano,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2601,SP,São Paulo,Drogaraia,"Rua Padre João Manoel, 241",Cerqueira César,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2602,SP,São Paulo,Drogaraia,"Rua Tutóia, 1045",Paraíso,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2603,SP,São Paulo,Drogaraia,"Avenida Benedito Andrade, 358",Jardim São José,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2604,SP,São Paulo,Drogaraia,"Avenida Braz Leme, 2097",Santana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2605,SP,São Paulo,Drogaraia,"Rua Gaivotas, 1177",Moema,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2606,SP,São Paulo,Drogaraia,"Rua Nebraska, 105",Brooklin,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2607,SP,São Paulo,Drogaraia,"Rua Schilling, 390",Vila Leopoldina,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2608,SP,São Paulo,Drogaraia,"Rua Doutor Cândido Mota Filho, 648",Cidade São Francisco,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2609,SP,São Paulo,Drogaraia,"Rua Apucarana, 522",Tatuapé,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2610,SP,São Paulo,Drogaraia,"Rua Voluntários da Pátria, 4037",Santana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2611,SP,São Paulo,Drogaraia,"Avenida Professor Alfonso Bovero, 1452",Pompéia,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2612,SP,São Paulo,Drogaraia,"Avenida Roque Petroni Júnior, 1089",Vila Gertrudes,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2613,SP,São Paulo,Drogaraia,"Avenida da Aclimação, 815",Aclimação,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2614,SP,São Paulo,Drogaraia,"Rua Inácio Pereira da Rocha, 296",Vila Madalena,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2615,SP,São Paulo,Drogaraia,"Avenida Luiz Dumont Villares, 522",Vila Guilherme,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2616,SP,São Paulo,Drogaraia,"Rua Conselheiro Rodrigues Alves, 853",Vila Mariana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2617,SP,São Paulo,Drogaraia,"Avenida General Edgar Facó, 648",Vila Arcádia,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2618,SP,São Paulo,Drogaraia,"Avenida Washington Luiz, 1749",Santo Amaro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2619,SP,São Paulo,Drogaraia,"Rua dos Otonis, 640",Vila Clementino,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2620,SP,São Paulo,Drogaraia,"Avenida Lavandisca, 296",Indianópolis,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2621,SP,São Paulo,Drogaraia,"Avenida Cassandoca, 84",Mooca,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2622,SP,São Paulo,Drogaraia,"Avenida Bosque da Saúde, 472",Saúde,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2623,SP,São Paulo,Drogaraia,"Nelson Gama de Oliveira, 249",Vila Andrade,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2624,SP,São Paulo,Drogaraia,"Rua Francisco Isoldi, 411",Sumarezinho,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2625,SP,São Paulo,Drogaraia,"Rua Desembargador Dalmo do Valle Nogueira, 79",Vila Suzana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2626,SP,São Paulo,Drogaraia,"Rua Caiubi, 1240",Perdizes,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2627,SP,São Paulo,Drogaraia,"Alameda Lorena, 264",Jardim Paulista,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2628,SP,São Paulo,Drogaraia,"Rua Cônego Eugênio Leite, 720",Pinheiros,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2629,SP,São Paulo,Drogaraia,"Avenida São Gabriel, 281",Jardim Paulista,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2630,SP,São Paulo,Drogaraia,"Avenida Sumaré, 1177",Perdizes,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2631,SP,São Paulo,Drogaraia,"Avenida Santo Amaro, 407",Vila Nova Conceição,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2632,SP,São Paulo,Drogaraia,"Rua Cubatão, 184",Vila Mariana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2633,SP,São Paulo,Drogaraia,"Avenida Guilherme Giorgi, 1909",Vila Carrão,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2634,SP,São Paulo,Drogaraia,"Avenida João Carlos da Silva Borges, 747",Vila Cruzeiro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2635,SP,São Paulo,Drogaraia,"Rua Domingos de Morais, 3123",Vila Mariana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2636,SP,São Paulo,Drogaraia,"Avenida Paulista, 1230",Bela Vista,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2637,SP,São Paulo,Drogaraia,"Avenida Angélica, 2091",Consolação,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2638,SP,São Paulo,Drogaraia,"Rua Olimpíadas, 360",Vila Olímpia,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2639,SP,São Paulo,Drogaraia,"Avenida Doutor Guilherme Dumont Vilares, 2481",Jardim Londrina,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2640,SP,São Paulo,Drogaraia,"Alameda Ministro Rocha Azevedo, 1327",Cerqueira César,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2641,SP,São Paulo,Drogaraia,"Avenida Celso Garcia, 5100",Tatuapé,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2642,SP,São Paulo,Drogaraia,"Rua da Consolação, 3064",Cerqueira César,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2643,SP,São Paulo,Drogaraia,"Rua Vergueiro, 4999",Vila Mariana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2644,SP,São Paulo,Drogaraia,"Rua Teodoro Sampaio, 548",Pinheiros,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2645,SP,São Paulo,Drogaraia,"Rua Topázio, 1000",Vila Mariana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2646,SP,São Paulo,Drogaraia,"Avenida Morumbi, 8360",Santo Amaro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2647,SP,São Paulo,Drogaraia,"Rua Santa Cruz, 1884",Vila Mariana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2648,SP,São Paulo,Drogaraia,"Rua Regente Leon Kaniefsky, 610",Morumbi,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2649,SP,São Paulo,Drogaraia,"Rua Oscar Freire, 733",Cerqueira César,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2650,SP,São Paulo,Drogaraia,"Avenida Imirim, 2280",Imirim,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2651,SP,São Paulo,Drogaraia,"Avenida Regente Feijó, 639",Vila Regente Feijó,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2652,SP,São Paulo,Drogaraia,"Rua Carlos Weber, 550",Vila Leopoldina,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2653,SP,São Paulo,Drogaraia,"Rua Serra de Botucatu, 1658",Vila Gomes Cardim,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2654,SP,São Paulo,Drogaraia,"Avenida Doutor Altino Arantes, 340",Vila Clementino,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2655,SP,São Paulo,Drogaraia,"Avenida Prefeito Fábio Prado, 2201",Jardim Vila Mariana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2656,SP,São Paulo,Drogaraia,"Rua Treze de Maio, 1947",Bela Vista,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2657,SP,São Paulo,Drogaraia,"Avenida Amador Bueno da Veiga, 1586",Penha de França,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
2658,SP,São Paulo,Drogaraia,"Avenida Corifeu de Azevedo Marques, 950",Butantã,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
